,id,title,genres,vote_average
40927,102242,Something to Sing About,"Music,Drama",5.3
40928,97784,Teenage Cave Man,"Adventure,Science Fiction",4.2
40929,158811,Wise Girl,Comedy,6.0
40930,413441,Autumn in the Vineyard,"TV Movie,Romance",8.0
40931,283521,Falsely Accused,"Crime,Mystery,Thriller",5.5
40932,415766,Who Gets the Dog?,"Comedy,Romance",5.6
40933,412851,Seneca's Day,Drama,0.0
40934,20784,Charles Darwin and the Tree of Life,Documentary,7.4
40935,194757,The Sidelong Glances of a Pigeon Kicker,Comedy,0.0
40936,148753,Funeral March,,0.0
40937,142918,Woman of Tokyo,Drama,6.5
40938,126820,Baseball,Documentary,8.5
40939,417877,Baked in Brooklyn,Comedy,5.4
40940,331642,Born to Win,Comedy,3.8
40941,394822,London Town,"Drama,Music",6.3
40942,100179,London in the Raw,Documentary,0.0
40943,54418,Primitive London,Documentary,5.0
40944,15282,The Hide,"Horror,Thriller",6.2
40945,97716,Scaramouche,"Adventure,Drama",8.0
40946,411736,Batman: Return of the Caped Crusaders,"Action,Animation,Comedy",7.2
40947,324560,Brimstone,"Mystery,Thriller,Western",7.0
40948,416390,Dugma: The Button,,7.0
40949,35826,Wicked Stepmother,"Comedy,Fantasy,Horror,Science Fiction",6.2
40950,149213,Murder in a Small Town,Mystery,4.0
40951,207932,Inferno,Thriller,5.7
40952,331313,Keeping Up with the Joneses,"Action,Comedy",5.9
40953,335796,Ouija: Origin of Evil,"Horror,Thriller",5.8
40954,119914,Titus Andronicus,Drama,10.0
40955,72701,Camila Jam,Drama,6.3
40956,86172,Stray Dog,,0.0
40957,381040,My Blind Brother,"Comedy,Drama,Romance",6.2
40958,419147,Louis Theroux: Savile,Documentary,7.5
40959,368993,Mascots,Comedy,5.8
40960,18739,Faintheart,"Romance,Comedy",6.6
40961,418772,Crisis in Six Scenes,Comedy,6.3
40962,410126,Patient Seven,"Thriller,Horror",5.2
40963,364410,The White King,"Drama,Science Fiction",6.3
40964,389972,What a Wonderful Family!,"Comedy,Family",7.0
40965,82406,Le Grand Chef,"Drama,Comedy,Foreign",5.0
40966,72857,Le Grand Chef 2: Kimchi Battle,"Drama,Comedy,Foreign",4.9
40967,21194,Casi Divas,Comedy,7.0
40968,406992,Wild Oats,Comedy,6.3
40969,136799,Trolls,"Adventure,Animation,Family",6.7
40970,376389,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,8.4
40971,81583,45365,Documentary,5.0
40972,319093,Western,"Western,Documentary",4.5
40973,27476,Nightmare Sisters,"Horror,Comedy",4.9
40974,300424,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,"Action,Adventure,Animation,Family",6.1
40975,417026,Russell Peters: Almost Famous,Comedy,6.6
40976,198795,Pedro Páramo,"Drama,Fantasy,Horror,Mystery",6.0
40977,255885,Breadcrumb Trail,Documentary,8.0
40978,413337,Girl in the Box,Drama,6.7
40979,329697,Raiders!: The Story of the Greatest Fan Film Ever Made,Documentary,7.6
40980,105702,Finding Truelove,,0.0
40981,27443,Silver Lode,"Action,Western",5.0
40982,333099,Dream/Killer,Documentary,7.3
40983,279966,The Forgotten,"Horror,Thriller",6.2
40984,267931,Hidden in the Woods,Thriller,5.1
40985,356895,37,Drama,4.6
40986,258631,The Girl and The Echo,"Drama,Family",7.0
40987,301334,Una,Drama,6.6
40988,145959,Obsessed,"TV Movie,Drama,Thriller",6.0
40989,85200,Island of Blood,Horror,2.0
40990,27462,Slave Girls from Beyond Infinity,"Action,Adventure,Science Fiction",5.8
40991,104044,Roller Blade Warriors: Taken by Force,"Fantasy,Science Fiction",0.0
40992,67390,Avenging Angel,"Action,Thriller",5.4
40993,81463,Mad Foxes,"Horror,Action,Thriller,Crime",6.2
40994,68482,Tanya's Island,"Fantasy,Drama,Romance",6.0
40995,55996,Pacific Banana,Comedy,4.8
40996,29638,Werewolf in a Women's Prison,,4.0
40997,188836,The Fearless Young Boxer,Action,6.0
40998,378918,Snatched,"Crime,Drama,Thriller",0.0
40999,81672,Passionate,Drama,6.6
41000,26334,Run Bitch Run,"Horror,Thriller",4.7
41001,86707,Silence,"Drama,War",4.6
41002,384683,The High Frontier,"Action,Drama,Thriller",5.8
41003,374515,Stalked by My Doctor,Thriller,5.1
41004,414610,Stalked by My Doctor: The Return,Thriller,4.7
41005,286567,Max Steel,"Action,Adventure,Science Fiction",5.1
41006,42078,Elf Bowling the Movie,"Animation,Comedy,Fantasy",2.0
41007,377276,Struggle for Life,Comedy,5.8
41008,99896,The Custodian,Drama,6.3
41009,376004,Adulterers,"Thriller,Crime,Drama",5.2
41010,99536,Satanis: The Devil's Mass,Documentary,7.0
41011,386100,Fritz Lang,Drama,5.0
41012,69484,Winter Days,Animation,2.6
41013,381073,Operator,"Comedy,Drama",6.3
41014,414067,Amber Alert,,5.4
41015,412924,Supersonic,"Documentary,Music",7.5
41016,28425,The Invisible Man's Revenge,"Horror,Science Fiction",5.4
41017,292510,The Vagabond King,"Romance,Music",6.0
41018,52949,An Evening of Edgar Allan Poe,"Drama,Horror,Mystery",7.8
41019,285814,The Butterfly Ball,"Music,Animation",0.0
41020,42100,That Was Rock,,0.0
41021,159538,The Strange Case of Alice Cooper,Music,6.8
41022,97128,El ángel de Budapest,"War,Drama",5.0
41023,369567,Las inquietudes de Shanti Andía,"Adventure,Drama",0.0
41024,359805,21 Nights with Pattie,Comedy,5.7
41025,417028,The Swap,"Comedy,TV Movie",7.0
41026,402543,Center Stage: On Pointe,"Music,TV Movie,Drama",7.0
41027,30768,The Christmas Shoes,Drama,5.2
41028,299590,Best Christmas Party Ever,Comedy,5.2
41029,413440,Pumpkin Pie Wars,"TV Movie,Romance",5.8
41030,237709,The Twelve Trees of Christmas,Family,5.5
41031,30351,All She Wants for Christmas,"Comedy,Drama,Romance",5.0
41032,398891,My Bakery in Brooklyn,"Romance,Comedy",5.0
41033,150657,Merry In-Laws,"Comedy,Fantasy",7.0
41034,412974,Love on a Limb,"TV Movie,Romance",6.6
41035,414767,Death Al Dente: A Gourmet Detective Mystery,"Drama,TV Movie,Mystery,Crime",4.0
41036,251630,A Kiss at Midnight,"Romance,Family",10.0
41037,310417,Mending Fences,,4.0
41038,370765,Jessica Darling's It List,Family,4.0
41039,343858,Sweet Surrender,,3.0
41040,330161,Gourmet Detective,"TV Movie,Mystery",6.2
41041,348631,Gourmet Detective: A Healthy Place to Die,"Drama,TV Movie,Mystery,Crime",4.0
41042,243987,Sense and Sensibility,,0.0
41043,403330,Romantically Speaking,"Family,Romance",5.0
41044,290100,Plan Bart,"Romance,Comedy,Drama",0.0
41045,420703,O Shaolin do Sertão,Comedy,6.9
41046,385737,Always Shine,Thriller,5.3
41047,332742,Song of Lahore,Documentary,6.5
41048,360284,A Light Beneath Their Feet,Drama,6.3
41049,402298,Denial,"Drama,History",6.5
41050,422127,It's All Good,Comedy,0.0
41051,377448,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"TV Movie,Horror,Comedy,Music,Thriller,Science Fiction",5.2
41052,164134,Pad Yatra: A Green Odyssey,"Documentary,Adventure",0.0
41053,343611,Jack Reacher: Never Go Back,Action,5.3
41054,316021,Frank & Lola,"Drama,Mystery,Romance",5.7
41055,415078,Hamilton's America,Documentary,5.7
41056,291356,In a Valley of Violence,"Crime,Thriller,Western,Action",5.7
41057,109841,Supernatural,"Mystery,Thriller,Horror",4.3
41058,121111,The Telephone Book,"Comedy,Romance,Drama",5.1
41059,421958,Terror - Ihr Urteil,Drama,7.6
41060,333072,Deadman Inferno,"Horror,Action",0.0
41061,269057,Bang Bang Baby,"Science Fiction,Drama,Music",6.6
41062,385722,Bling,"Family,Animation",4.8
41063,258809,Broadway Bad,Drama,6.0
41064,346388,Black Mountain Poets,"Drama,Comedy",6.6
41065,348320,Scream Week,"Comedy,Thriller",4.4
41066,87035,Razend,Drama,6.5
41067,315252,Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,Comedy,8.0
41068,258113,Assepoester: Een Modern Sprookje,Fantasy,6.3
41069,405763,The Adventures of Cinderella's Daughter,,0.0
41070,111457,Ella Cinders,"Romance,Comedy",6.0
41071,81420,Christmas Magic,"TV Movie,Family",6.9
41072,120055,Trading Christmas,"TV Movie,Family",5.9
41073,74491,Confessions of an Ugly Stepsister,"Fantasy,Drama,Comedy",4.0
41074,114108,Cinderella,"Fantasy,Horror,Science Fiction,Family",5.5
41075,247158,Into the Woods,Music,9.0
41076,61736,The Ice Princess,"Fantasy,Drama,Music,Romance,Foreign",0.0
41077,22579,My Bestfriend's Girlfriend,"Drama,Comedy,Romance",0.0
41078,263260,Aschenputtel,"Comedy,Family,Fantasy",7.0
41079,419771,The Monk and the Demon,"Mystery,Comedy,Science Fiction",6.2
41080,405656,Joe Cinque's Consolation,"Drama,Crime",0.0
41081,339894,The Burrow,Drama,5.0
41082,421281,Borrowed Time,"Animation,Drama,Western",7.8
41083,366887,Bon Bini Holland,Comedy,5.5
41084,421619,The Constitution,Drama,5.3
41085,365267,Strange Heaven,"Thriller,Drama",7.0
41086,366696,The Red Pill,Documentary,8.0
41087,187790,Gunslinger,"Action,Romance,Western",2.6
41088,13626,Island of Lost Souls,"Action,Family,Adventure",5.7
41089,326285,American Pastoral,Drama,5.7
41090,422514,Killjoy's Psycho Circus,Horror,9.0
41091,43022,King of the Roaring 20's: The Story of Arnold Rothstein,"Crime,Drama",0.0
41092,44787,Native Land,"Drama,History",5.7
41093,179057,No Sad Songs for Me,Drama,6.0
41094,282225,The Choice,Mystery,5.0
41095,218299,The Mayor of 44th Street,"Drama,Music,Romance",6.0
41096,72394,The Ring,"TV Movie,Drama,Romance",4.0
41097,114471,The Secret Land,Documentary,5.0
41098,50699,Trancers 6: Life After Deth,"Science Fiction,Thriller",5.4
41099,421854,Joe Rogan: Triggered,Comedy,7.4
41100,333318,Scherzo Diabolico,"Comedy,Horror",6.0
41101,392058,"Fear, Inc.","Horror,Comedy",5.6
41102,413770,Ethel & Ernest,"War,Animation,Drama",7.8
41103,360029,Into the Inferno,Documentary,6.8
41104,339152,The Babushkas of Chernobyl,Documentary,7.0
41105,352094,Ladrones,"Crime,Comedy",3.5
41106,55739,Single Santa Seeks Mrs. Claus,"Comedy,Fantasy,Family",5.0
41107,51443,Moonlight & Mistletoe,"TV Movie,Drama,Comedy,Romance,Family",4.6
41108,26987,Christmas Do-Over,"Comedy,Family,Fantasy",5.5
41109,374461,Mr. Church,Drama,7.0
41110,187276,In Memorium,Horror,3.4
41111,57843,Mars,"Action,Science Fiction",4.9
41112,79871,Crazy Love,,7.0
41113,204051,The Surrogate Womb,,8.3
41114,278544,Always Faithful,,0.0
41115,336216,One Floor Below,,5.2
41116,102870,Unfair World,"Crime,Drama,Comedy",6.2
41117,410718,Before the Flood,"Documentary,TV Movie",7.9
41118,29136,Flowers for Algernon,Drama,5.6
41119,59762,"Initiation: Silent Night, Deadly Night 4",Horror,4.6
41120,46718,DC Showcase: Green Arrow,"Animation,Adventure",7.3
41121,397514,The Windmill Massacre,"Drama,Horror",5.0
41122,421851,Michael Moore in TrumpLand,Documentary,6.3
41123,113649,Be with Me,"Horror,Drama,Thriller,Romance",5.0
41124,381737,Manson's Lost Girls,"Crime,Drama,Thriller,TV Movie",5.0
41125,61722,Sennentuntschi,"Thriller,Horror,Mystery",6.6
41126,111118,The Big Fix,Documentary,6.3
41127,334541,Manchester by the Sea,Drama,7.5
41128,334543,Lion,Drama,8.0
41129,345918,Come and Find Me,"Drama,Thriller",5.7
41130,374440,Spa Night,Drama,5.8
41131,370382,The Big Gun,Comedy,5.0
41132,283792,Ο Θανάσης στη χώρα της σφαλιάρας,,0.0
41133,164827,"What Did You Do in the War, Thanassi?","Drama,Comedy",9.0
41134,185111,The Baldheaded Agent and the Land of Destruction Mission,Comedy,7.1
41135,296344,Politexnitis and Erimospitis,Comedy,8.0
41136,300321,RWD,"Science Fiction,Horror",3.6
41137,407799,The Genius of Marie Curie: The Woman Who Lit up the World,Documentary,0.0
41138,294409,Hollywood Without Make-Up,Documentary,6.0
41139,403450,At War with Love,"War,Drama,Comedy",7.8
41140,39340,Behind Convent Walls,Drama,6.4
41141,42123,Utu,"War,Adventure,Drama,History",6.8
41142,415214,Operation Mekong,"Action,Adventure",6.8
41143,48601,Clement,"Drama,Romance",6.0
41144,42872,Alien 2: On Earth,"Horror,Science Fiction",2.8
41145,107443,The Brave One,Drama,6.6
41146,306383,Gajakessari,,6.0
41147,230628,Hayabusa: The Long Voyage Home,Drama,8.0
41148,101665,Hayabusa,Adventure,0.0
41149,407559,I Am the Pretty Thing That Lives in the House,"Horror,Thriller",4.2
41150,397243,The Autopsy of Jane Doe,"Horror,Mystery",6.3
41151,402536,The Head Vanishes,Animation,8.3
41152,64501,Naughty @ 40,"Comedy,Drama",0.0
41153,117337,Kajraare,"Romance,Drama,Crime",0.0
41154,402370,Alleycats,"Action,Thriller",4.7
41155,319096,Whitney,"Romance,Drama,Music",5.0
41156,366269,Satan Lives,Documentary,0.0
41157,74593,Bill Cosby: 49,Comedy,0.0
41158,16143,Nitro,Action,4.4
41159,145963,The Bulleteers,"Action,Animation,Fantasy",7.0
41160,27953,Kabadayı,"Action,Crime,Drama",6.8
41161,139272,A Long Story,,6.9
41162,419639,The Thinning,Thriller,7.6
41163,41725,Captain Sindbad,"Family,Fantasy,Action,Adventure",5.2
41164,413279,Team Thor,"Comedy,Fantasy,Science Fiction",7.5
41165,353728,Closet Monster,Drama,7.4
41166,340684,Those People,"Romance,Drama",6.7
41167,338964,Bad Santa 2,"Comedy,Crime,Drama",5.0
41168,291413,Within,"Horror,Thriller",5.0
41169,302042,Dead on Campus,"Thriller,Drama",4.7
41170,270007,Take Down,"Action,Drama,Thriller",5.9
41171,105121,Tchoupitoulas,Documentary,8.7
41172,40070,Seeding of a Ghost,"Foreign,Horror,Thriller",6.6
41173,345888,The Piper,"Horror,Fantasy",6.8
41174,159469,From This Day Forward,"Drama,Romance,War",5.5
41175,168647,Sounder,,4.0
41176,419330,Somnus,"Thriller,Adventure,Science Fiction",4.9
41177,413471,The Late Bloomer,"Comedy,Drama,Romance",5.2
41178,413361,Ice Guardians,Documentary,9.3
41179,355065,The People vs. Fritz Bauer,"History,Drama",6.5
41180,289180,H.,"Thriller,Drama,Science Fiction",6.5
41181,348896,Dare to Be Wild,Drama,5.3
41182,409160,iGirl,"Romance,Comedy",0.0
41183,340402,Almost Christmas,"Comedy,Drama",5.4
41184,340223,Harry & Snowman,Documentary,6.0
41185,208039,Howard Hawks: American Artist,Documentary,7.0
41186,50317,Head Trauma,"Horror,Mystery,Thriller",0.0
41187,117038,Love and Diane,Documentary,5.0
41188,85125,I for India,Documentary,5.0
41189,111103,Photographic Memory,Documentary,5.0
41190,360292,Starship Apocalypse,"Action,Science Fiction",3.4
41191,13943,Suburban Mayhem,"Drama,Thriller,Romance",5.2
41192,359151,Tanna,"Romance,Drama",7.4
41193,281713,Rebel Beat: The story of LA Rockabilly,,0.0
41194,386743,Mosquinha,,6.5
41195,336380,Je Vous Aime,Documentary,3.3
41196,423525,Reunion 2: Bachelor Party,Comedy,4.8
41197,112119,Ghosts with Shit Jobs,"Comedy,Drama,Science Fiction",5.0
41198,393445,Ae Dil Hai Mushkil,"Drama,Romance",6.2
41199,333665,Consumed,"Thriller,Drama",5.4
41200,337550,Flatland,"Animation,Science Fiction",6.2
41201,189225,"Eldridge Cleaver, Black Panther","History,Documentary",0.0
41202,420511,Ice Girls,,4.0
41203,385372,Chalk It Up,Comedy,5.0
41204,417936,Accidentally Engaged,"Comedy,Romance,TV Movie",6.3
41205,48406,A Hazard of Hearts,"Drama,Romance",7.3
41206,87628,A Ghost in Monte Carlo,"Romance,History",4.0
41207,358353,Bound & Babysitting,"Family,TV Movie",6.0
41208,243599,A Holiday Heist,"Comedy,Romance",1.5
41209,51349,Little Longnose,"Adventure,Animation,Family",7.1
41210,189682,Annie Laurie,"Drama,Romance",0.0
41211,56143,The Battle of Midway,"Documentary,War",4.7
41212,203901,The Bespoke Overcoat,"Drama,Fantasy",6.8
41213,199206,The Mill of Good Luck,"Drama,Crime",4.3
41214,352334,November Rule,Comedy,6.3
41215,173873,Courage for Every Day,Drama,5.0
41216,261102,The Club of the Misunderstood,"Drama,Fantasy,Comedy,Romance",6.7
41217,130507,Four Mothers,"Drama,Romance",0.0
41218,80850,Goin' to Town,Comedy,4.3
41219,326045,Lonesome Dove Church,Western,7.5
41220,45057,Screamers,"Documentary,Foreign",0.0
41221,195405,The Cheaters,"Comedy,Drama",5.8
41222,63681,The Cheaters,Drama,7.0
41223,34231,The Graves,"Adventure,Horror,Thriller",3.3
41224,26776,The Halliday Brand,Western,6.0
41225,81178,When You're in Love,"Romance,Comedy",3.5
41226,86207,Lunch Wagon,"Comedy,Crime",0.0
41227,350846,The King of Havana,Drama,5.7
41228,415542,Jeff Ross Roasts Cops,Comedy,6.0
41229,411025,Close Relations,Documentary,8.0
41230,369769,Under the Sun,Documentary,8.1
41231,390422,The Way We Live Now,"Romance,Drama",7.0
41232,276833,"Quiet Riot: Well Now You're Here, There's No Way Back","Music,Documentary",9.5
41233,253980,Marvel One-Shot: All Hail the King,"Comedy,Action,Drama,Thriller,Fantasy",7.0
41234,3144,Rock 'n' Roll Frankenstein,"Comedy,Horror",4.5
41235,340484,Kate Plays Christine,"Documentary,Drama",4.3
41236,376386,All These Sleepless Nights,Documentary,7.0
41237,393561,Risk,Documentary,6.9
41238,373480,Kiki,Documentary,7.0
41239,376257,Trapped,Documentary,7.8
41240,376234,Newtown,Documentary,6.5
41241,376387,Hooligan Sparrow,Documentary,8.0
41242,376534,Cameraperson,Documentary,7.3
41243,10614,My Best Friend's Birthday,Comedy,5.8
41244,281987,Desperado's Duel,Western,4.3
41245,76122,Marvel One-Shot: The Consultant,"Adventure,Fantasy,Science Fiction,Action",6.6
41246,138611,Le peuple invisible,Documentary,0.0
41247,299969,"Marvel: 75 Years, From Pulp to Pop!",Documentary,7.7
41248,259910,Marvel Studios: Assembling a Universe,"TV Movie,Documentary",6.6
41249,393629,Pure Pwnage: Teh Movie,"Comedy,Documentary",8.4
41250,350060,Heartstone,"Romance,Drama",7.7
41251,16766,Japan Sinks,"Drama,Thriller,Adventure,Science Fiction",4.2
41252,358924,Miss Sharon Jones!,Documentary,8.0
41253,362579,Anabel,"Thriller,Horror",8.6
41254,336271,The Dark Stranger,"Drama,Thriller,Horror",5.2
41255,396004,The Evil in Us,Horror,4.9
41256,208327,Red Persimmons,Documentary,0.0
41257,394684,May God Forgive Us,Thriller,6.9
41258,361777,Smoke & Mirrors,"History,Thriller",6.7
41259,393158,The Cliff,"Romance,Thriller",5.2
41260,417406,The Possession Experiment,"Thriller,Horror",3.7
41261,393407,They Are Everywhere,Comedy,4.4
41262,375082,Spaceman,"Comedy,Drama",6.7
41263,336445,Army of One,Comedy,5.5
41264,34836,Salute,"Documentary,Foreign",5.3
41265,406042,Happy Bhag Jayegi,"Comedy,Romance",6.4
41266,79431,Farts of Fury,Comedy,0.0
41267,361758,Outlaw: Gangster VIP,"Foreign,Crime,Action,Thriller",6.0
41268,363611,Outlaw: Gangster VIP 2,"Foreign,Crime,Action,Thriller",7.5
41269,376538,Outlaw: Heartless,"Foreign,Crime,Action,Thriller",7.0
41270,376543,Outlaw: Goro the Assassin,"Foreign,Crime,Action,Thriller",0.0
41271,376548,Outlaw: Black Dagger,"Foreign,Crime,Action,Thriller",7.0
41272,376553,Outlaw: Kill!,"Foreign,Crime,Action,Thriller",0.0
41273,200549,The Secret of Crickley Hall,"Drama,Horror,TV Movie",6.7
41274,393603,The Congressman,Drama,5.7
41275,83865,Ivan Tsarevich & the Grey Wolf,"Animation,Family",5.6
41276,250895,Ivan Tsarevich & the Grey Wolf 2,"Animation,Adventure,Family",6.4
41277,370545,Ivan Tsarevich & the Grey Wolf 3,"Family,Animation,Adventure",7.0
41278,411023,The Ivory Game,Documentary,7.9
41279,277296,Vice and Virtue,"Drama,Comedy",5.9
41280,345920,Collateral Beauty,"Drama,Romance",6.9
41281,352498,First Girl I Loved,"Drama,Romance",6.9
41282,109301,Music Land,Animation,7.0
41283,82916,The Last Ronin,Drama,5.1
41284,339396,True Memoirs of an International Assassin,"Comedy,Action",5.8
41285,317938,You Will Know What to Do With Me,Drama,6.0
41286,358725,Saint Amour,"Comedy,Drama",5.3
41287,76964,The Thirteenth Guest,"Mystery,Thriller",3.4
41288,346723,Home Care,"Drama,Comedy",6.4
41289,33065,Alesha Popovich and Tugarin the Dragon,"Animation,Comedy,Drama",6.1
41290,33534,Nikitich and The Dragon,"Adventure,Animation,Comedy,Drama,Fantasy",6.4
41291,109176,The Jungle Book: Mowgli's Story,,6.2
41292,323673,Just the Way You Are,"TV Movie,Romance",3.0
41293,419546,HyperNormalisation,Documentary,8.1
41294,57664,From Hell to Texas,Western,4.6
41295,4462,Diplomatic Courier,Action,6.5
41296,164504,Man of the Forest,"Action,Western",0.0
41297,43380,Rawhide,Western,5.7
41298,392142,Max & Leon,"War,Comedy",6.7
41299,276562,One Rogue Reporter,"Comedy,Documentary",5.0
41300,423681,The Chronicles of Melanie,"Drama,History",0.0
41301,322548,Shangri-La Suite,"Romance,Drama,Crime",6.1
41302,421725,Scrat: Spaced Out,"Science Fiction,Comedy,Animation",6.9
41303,393764,The African Doctor,"Comedy,Drama",6.6
41304,51953,15 Février 1839,"Drama,History",6.7
41305,354979,Dog Eat Dog,"Drama,Crime,Thriller",4.6
41306,408619,Justin Timberlake + The Tennessee Kids,"Music,Documentary",7.8
41307,367412,Whiplash,"Drama,Music",8.1
41308,210306,Tetra Vaal,,6.0
41309,148318,What Remains of Us,Documentary,0.0
41310,365323,Invisible,,0.0
41311,220124,The Optimists of Nine Elms,Drama,6.4
41312,932,The Murderers Are Among Us,Drama,7.4
41313,41914,Mandragora,Drama,6.0
41314,355338,Riley's First Date?,"Animation,Family",7.2
41315,40026,Night Shadows,"Horror,Science Fiction,Thriller",6.1
41316,51592,A Christmas Romance,"Drama,Romance,Family",6.6
41317,99330,Happy Birthday,"Drama,Romance",7.2
41318,223391,7 Days of Himawari & Her Puppies,Drama,4.8
41319,245597,Steal My Heart,"Comedy,Romance",6.8
41320,411039,Searchers,"Action,Drama,History",8.0
41321,300438,All My Lenins,"Thriller,Comedy",6.0
41322,134705,Amazon,"Adventure,Drama",5.0
41323,94894,Angel's Dance,"Action,Comedy",6.0
41324,38625,Battle Under Orion,"Drama,Action,War",0.0
41325,315955,Crazy Horse,"TV Movie,War,Action,Drama,Western",0.0
41326,205939,The Crown and the Dragon,"Fantasy,Adventure",4.9
41327,249703,Do I Have to Take Care of Everything?,"Drama,Comedy",6.0
41328,37432,Fab Five: The Texas Cheerleader Scandal,"Drama,TV Movie",5.1
41329,18517,Mr. Fix It,"Comedy,Romance",4.8
41330,18424,Cloud 9,"Comedy,Romance,Thriller",4.2
41331,408270,Wet Woman in the Wind,"Thriller,Drama",0.0
41332,42885,Strangers in the Night,"Crime,Drama,Mystery",6.0
41333,30614,Strange Impersonation,"Drama,Thriller",5.0
41334,387801,The Untamed,"Science Fiction,Drama,Thriller,Horror",5.9
41335,400387,Riphagen,"Drama,War",5.9
41336,327175,Not Angels but Angels,Documentary,6.8
41337,80301,A Christmas Wedding Tail,"Comedy,Drama,Romance",4.6
41338,347026,A United Kingdom,"Drama,History",6.5
41339,413588,Rock On 2,"Music,Drama",3.5
41340,345725,A Fool,"Adventure,Drama,Comedy",7.4
41341,408267,Godless,Drama,1.0
41342,81400,The Ride,"Comedy,Drama,Romance",8.0
41343,140541,Blood Sisters of Lesbian Sin,,5.0
41344,303680,No Touching At All,"Drama,Romance",5.7
41345,220447,Black Butler,"Horror,Fantasy,Action,Adventure,Mystery,Crime,Drama",5.9
41346,254011,The Huntresses,"Action,Adventure,Comedy",5.3
41347,146724,Love 911,"Comedy,Drama,Romance",6.8
41348,202220,Badges of Fury,"Comedy,Action,Crime",4.4
41349,214629,Sleepwalker,Horror,5.5
41350,47778,Stella,Romance,5.3
41351,324013,Tanner '88,,0.0
41352,46975,The Secret Garden,"TV Movie,Drama,Family",7.4
41353,424182,Female Werewolf,Horror,4.0
41354,77304,Junior and Karlson,"Adventure,Animation,Family",6.1
41355,367732,Uncle Nick,Comedy,6.1
41356,158900,Faro,"Drama,Thriller",5.5
41357,408151,The Standoff,Comedy,4.6
41358,416261,All Hallow's Eve,Family,6.2
41359,313371,All She Wishes,"Fantasy,Comedy,Family",8.5
41360,375345,The Submarine Kid,Drama,5.7
41361,410259,Race to Win,"Drama,Family",5.4
41362,240723,Coming Home for Christmas,Family,3.7
41363,167012,The Wish List,"TV Movie,Comedy,Drama,Romance",4.8
41364,279229,Sapphire Blue,"Adventure,Family,Fantasy",6.9
41365,316015,My Life as a Dead Girl,"Mystery,Crime,Fantasy",6.0
41366,203539,Systemfehler - Wenn Inge tanzt,"Music,Comedy",6.6
41367,226001,Die Schöne und das Biest,"Family,Fantasy",5.0
41368,266568,Aschenputtel,"Family,Fantasy,TV Movie",6.0
41369,410314,A Wish for Christmas,"TV Movie,Drama,Romance",6.1
41370,410774,Schneewittchen,"Family,Fantasy,TV Movie",0.0
41371,149786,Christmas with Holly,"Drama,Family",5.9
41372,216647,Aschenputtel,,0.0
41373,51959,The Princess with the Golden Star,"Family,Fantasy",6.1
41374,313896,"Von einem, der auszog, das Fürchten zu lernen","TV Movie,Horror,Family,Fantasy",5.5
41375,374319,Prinzessin Maleen,"Mystery,Family,TV Movie",6.0
41376,279558,Der Teufel mit den drei goldenen Haaren,"Fantasy,Family,TV Movie",5.0
41377,268712,Allerleirauh,"Family,Fantasy",7.0
41378,374247,Die Salzprinzessin,"TV Movie,Fantasy,Family",6.0
41379,6103,Thirteen at Dinner,"Crime,Mystery",5.5
41380,329981,Shut In,"Drama,Thriller",4.8
41381,30374,Crack in the World,Science Fiction,5.6
41382,352186,Good Kids,Comedy,6.4
41383,407172,Summer Villa,"Romance,Comedy",6.2
41384,50835,Below Utopia,"Drama,Thriller",4.9
41385,308423,Bonobo,"Drama,Comedy",5.5
41386,362610,I Am Your Father,Documentary,6.9
41387,387558,My Feral Heart,Drama,0.0
41388,167644,Finnish Blood Swedish Heart,,5.5
41389,59853,The Bull,"Adventure,Drama",6.5
41390,73077,Things from Another World,Comedy,5.1
41391,41599,Escape,,5.8
41392,150065,Yelling To The Sky,Drama,4.9
41393,49927,The Days,Drama,6.5
41394,129383,Something Like It,Comedy,5.0
41395,383788,Attack of the Lederhosen Zombies,"Comedy,Horror",4.7
41396,413452,Cardboard Boxer,Drama,6.6
41397,332794,The Odyssey,Adventure,7.1
41398,401061,Officer Downe,"Action,Comedy,Science Fiction",4.6
41399,419289,Allende en su laberinto,,0.0
41400,378064,A Silent Voice,"Animation,Drama",8.1
41401,262831,Banana Paradise,,8.0
41402,364111,The Anthem of the Heart,"Fantasy,Animation,Drama",7.3
41403,34577,Daishizen no Majū: Bagi,"Animation,Fantasy",5.3
41404,19961,Stormy Night,Animation,6.6
41405,181456,Thieves After Dark,"Thriller,Romance,Crime,Drama",0.0
41406,369336,Frontier,"Adventure,Action",9.0
41407,395763,In the Shadow of Iris,Thriller,6.0
41408,383807,Heal the Living,Drama,6.7
41409,402693,100 Meters,"Comedy,Drama",7.6
41410,41619,Dinosaurier - Gegen uns seht ihr alt aus!,"Comedy,Crime,Romance",6.5
41411,63244,Classic Albums: Deep Purple - Machine Head,"Music,Documentary",4.8
41412,40690,Classic Albums: Black Sabbath - Paranoid,"Music,Documentary",6.2
41413,102622,Classic Albums: Iron Maiden - The Number of the Beast,"Music,Documentary",5.8
41414,61903,The Boss,"Drama,Action,Thriller",4.0
41415,148766,Forever Female,Comedy,7.4
