movieid,title,budget,revenue,profit,rating
405203,Born in Heinola,1200000.0,0.0,-1200000.0,
351211,Blair Witch,5000000.0,45172994.0,40172994.0,
381018,Transpecos,0.0,0.0,0.0,
325346,The Hollars,3800000.0,1016985.0,-2783015.0,
304030,Olmo & the Seagull,0.0,0.0,0.0,
308704,The Mysterious Death of Pérola,0.0,0.0,0.0,
103215,Anton Corbijn Inside Out,0.0,0.0,0.0,
391698,The Beatles: Eight Days a Week - The Touring Years,0.0,0.0,0.0,
308529,Kickboxer: Vengeance,17000000.0,0.0,-17000000.0,
337641,Naked,0.0,0.0,0.0,
354859,The Promise,0.0,0.0,0.0,
362293,Voice Without a Shadow,0.0,0.0,0.0,
339419,Loving,9000000.0,8996802.0,-3198.0,
47413,After the Apocalypse,0.0,0.0,0.0,
416124,The Second Annual 'On Cinema' Oscar Special,0.0,0.0,0.0,
346134,Miss Stevens,0.0,0.0,0.0,
27620,The Erotic Misadventures of the Invisible Man,0.0,0.0,0.0,3.4473684210526314
63762,Broken Hill,0.0,54058.0,54058.0,
339405,Christine,0.0,0.0,0.0,
151436,Wholly Communion,0.0,0.0,0.0,
127369,The End of Time,0.0,0.0,0.0,
381058,Silicon Cowboys,0.0,0.0,0.0,
284564,31,1500000.0,779820.0,-720180.0,
414749,Comedy Central Roast of Rob Lowe,0.0,0.0,0.0,
410199,ARQ,0.0,0.0,0.0,
333678,Fan Girl,0.0,0.0,0.0,
333375,Prescription Thugs,0.0,0.0,0.0,
69696,What Remains,1000000.0,0.0,-1000000.0,
410876,Tell Me How I Die,0.0,0.0,0.0,
56391,The Adventures of Scamper the Penguin,0.0,0.0,0.0,
162512,Eveready Harton in Buried Treasure,0.0,0.0,0.0,2.5
138730,The House of Ghosts,0.0,0.0,0.0,
405040,Warkop DKI Reborn: Jangkrik Boss! Part 1,0.0,0.0,0.0,
56109,Swamp Devil,2000000.0,0.0,-2000000.0,
355066,Bad Cat,0.0,0.0,0.0,
24007,More Things That Happened,0.0,0.0,0.0,
46149,Stolen Desire,0.0,0.0,0.0,
162899,Ten Thousand Talents,0.0,0.0,0.0,
40653,Herostratus,0.0,0.0,0.0,
191595,The Impossible Convicts,0.0,0.0,0.0,
106394,The Fall of the House of Usher,0.0,0.0,0.0,
377151,Fire at Sea,0.0,0.0,0.0,
405265,Nightlife,0.0,0.0,0.0,
385654,Life Is a Trumpet,0.0,0.0,0.0,
359870,Burn Burn Burn,0.0,0.0,0.0,
329718,Finding Altamira,9500000.0,0.0,-9500000.0,
231762,8,0.0,0.0,0.0,
25114,20th Century Boys - Chapter 2: The Last Hope,0.0,0.0,0.0,
39123,20th Century Boys - Chapter 3: Our Flag,0.0,0.0,0.0,
86462,The Candy Tangerine Man,0.0,0.0,0.0,
355771,Return of the Atom,0.0,0.0,0.0,
190681,The Piano Tuner,0.0,0.0,0.0,
329639,Love Stories,0.0,0.0,0.0,
52457,Daisy-Head Mayzie,0.0,0.0,0.0,
29233,Horton Hears a Who!,0.0,0.0,0.0,
29020,Horton Hatches the Egg,0.0,0.0,0.0,
394412,Fiore,0.0,0.0,0.0,
390669,One Kiss,0.0,0.0,0.0,
412093,Worldly Girl,0.0,0.0,0.0,
352199,For Your Sake,0.0,0.0,0.0,
375167,Assolo,0.0,0.0,0.0,
393857,The Confessions,0.0,0.0,0.0,
365707,The Queen of Ireland,0.0,0.0,0.0,
28659,Cat Girl,0.0,0.0,0.0,
383914,Tell Me,0.0,0.0,0.0,
104285,Desires,0.0,0.0,0.0,3.5
124198,Monobloc,0.0,0.0,0.0,
81537,One Night in A City,0.0,0.0,0.0,3.1665812403895437
52247,The Herb of the Rat,0.0,0.0,0.0,
366864,Spandex Sapiens,0.0,0.0,0.0,
347762,Most Likely to Die,0.0,0.0,0.0,
324174,The Automatic Hate,0.0,0.0,0.0,
381028,Tower,0.0,0.0,0.0,
241928,Manshin: Ten Thousand Spirits,0.0,0.0,0.0,
376166,From the Land of the Moon,10300000.0,47748.0,-10252252.0,
35701,Gumball 3000: The Movie,0.0,0.0,0.0,
329802,White People,0.0,0.0,0.0,
347666,We Need to Talk,0.0,0.0,0.0,
39922,The Sinful Dwarf,0.0,0.0,0.0,
81477,Mad Doctor of Blood Island,0.0,0.0,0.0,
413806,Оно,0.0,0.0,0.0,
40216,Tee for Two,0.0,0.0,0.0,
72733,Bangkok Traffic Love Story,0.0,0.0,0.0,3.58311345646438
18486,My Girl,0.0,0.0,0.0,
357540,Freelance,455000.0,0.0,-455000.0,
340677,I.T.,13000000.0,0.0,-13000000.0,
27370,Paranormal Entity,0.0,0.0,0.0,3.5647058823529414
403642,The Neighbor,0.0,0.0,0.0,
17244,Behind the Planet of the Apes,0.0,0.0,0.0,
382892,Paris 05:59: Théo & Hugo,0.0,0.0,0.0,
62852,Zero Woman: Red Handcuffs,0.0,0.0,0.0,
61528,Born Equal,0.0,0.0,0.0,
43719,Small Island,0.0,0.0,0.0,
360389,Nina,0.0,0.0,0.0,
21481,Twitches,0.0,0.0,0.0,
63809,Three Days,0.0,0.0,0.0,
404461,The Curse of Robert the Doll,0.0,0.0,0.0,
122794,The Karamazov Brothers,0.0,0.0,0.0,
296867,Jeremy,0.0,0.0,0.0,
374464,Planetarium,0.0,0.0,0.0,
258230,A Monster Calls,43000000.0,46652768.0,3652768.0,
227266,Desolate,0.0,0.0,0.0,
329865,Arrival,47000000.0,203388186.0,156388186.0,
414547,Samurai Rauni,56000.0,0.0,-56000.0,
40217,Terminal Invasion,0.0,0.0,0.0,
14907,Alien Apocalypse,0.0,0.0,0.0,
391618,Rumbos,0.0,0.0,0.0,
390353,Traceroute,10000.0,0.0,-10000.0,
378379,The Lost Arcade,0.0,0.0,0.0,
58443,Blue Crush 2,7000000.0,0.0,-7000000.0,
382143,"I, Olga Hepnarova",0.0,0.0,0.0,
223046,Really Rosie,0.0,0.0,0.0,
332210,Storks,70000000.0,182379278.0,112379278.0,
29570,Journey to the Seventh Planet,0.0,0.0,0.0,
374671,After the Storm,0.0,0.0,0.0,
413011,The Secret World of Lewis Carroll,0.0,0.0,0.0,
191536,In the Shadow of Death,0.0,0.0,0.0,
106070,Zarkorr! The Invader,0.0,0.0,0.0,
47177,Devil's Playground,2400000.0,0.0,-2400000.0,
393134,Loop,0.0,0.0,0.0,
170967,The House of Suh,0.0,0.0,0.0,2.3333333333333335
413017,I am not Salvador,0.0,0.0,0.0,
399621,Kalashnikov,0.0,0.0,0.0,
339116,Maximum Ride,0.0,0.0,0.0,
382511,Penny Pincher!,0.0,0.0,0.0,
91045,Money Play$,0.0,0.0,0.0,
57924,Auschwitz,0.0,0.0,0.0,
24799,Wolvesbayne,0.0,0.0,0.0,
374452,Sieranevada,1488410.0,0.0,-1488410.0,
392812,Dogs,0.0,0.0,0.0,
75004,Poongsan,0.0,0.0,0.0,
132712,Party Crashers,0.0,0.0,0.0,
161908,Head Over Heels 2,0.0,0.0,0.0,
98277,Paris Under Watch,0.0,0.0,0.0,2.6875
132608,Kings & Rats,0.0,0.0,0.0,3.107142857142857
73160,Bellini e o Demônio,0.0,0.0,0.0,3.026315789473684
103785,Boats Out of Watermelon Rinds,0.0,0.0,0.0,
38156,The Big I Am,0.0,0.0,0.0,
70666,VIPs,0.0,0.0,0.0,
158921,Reflections of a Blender,0.0,0.0,0.0,
409536,Horace and Pete,0.0,0.0,0.0,
376228,Audrie & Daisy,0.0,0.0,0.0,
218850,The Disciple,0.0,0.0,0.0,
416867,Iliza Shlesinger: Confirmed Kills,0.0,0.0,0.0,
197772,Back in Crime,0.0,0.0,0.0,
251619,Kenau,0.0,0.0,0.0,
79779,Pastorela,0.0,0.0,0.0,
1609,There's Only One Jimmy Grimble,0.0,0.0,0.0,3.0287141073657926
200119,Going Attractions: The Definitive Story of the American Drive-in Movie,0.0,0.0,0.0,
325385,Endless Poetry,0.0,0.0,0.0,
336776,Love & Peace,0.0,0.0,0.0,
311215,Roles in the Wind,0.0,0.0,0.0,
250278,Seventh Code,0.0,0.0,0.0,
68972,Claude Chabrol's High Heels,0.0,0.0,0.0,
286313,Free Fall,0.0,0.0,0.0,
125276,Secret Chronicle: She Beast Market,0.0,0.0,0.0,
244331,Homeless in America,0.0,0.0,0.0,
73306,Karaoke Terror,0.0,0.0,0.0,1.75
34745,Catch Me If You Can,0.0,0.0,0.0,
418072,Peace Code,1500000.0,0.0,-1500000.0,
182548,Mary Pickford: The Muse of the Movies,250000.0,0.0,-250000.0,
60504,Bone Daddy,0.0,0.0,0.0,
268853,Paranoia,0.0,0.0,0.0,
73823,Sidewalk Stories,0.0,0.0,0.0,
52204,The Brain Eaters,0.0,0.0,0.0,
42793,The Flesh Eaters,0.0,0.0,0.0,
62722,The Green Glove,0.0,0.0,0.0,
44805,Loose Shoes,0.0,0.0,0.0,
403434,Level Up,0.0,0.0,0.0,
375366,The Girl with All the Gifts,5005600.0,0.0,-5005600.0,
408537,The Distinguished Citizen,0.0,0.0,0.0,
57278,The Hexer,4600000.0,0.0,-4600000.0,
245627,Abattoir,0.0,0.0,0.0,
298583,All Roads Lead to Rome,0.0,0.0,0.0,
388764,Bounty Hunters,0.0,0.0,0.0,
124501,In the Dark Half,482910.0,0.0,-482910.0,
389396,Maigret Sets a Trap,0.0,0.0,0.0,
399300,The Bodyguard,0.0,0.0,0.0,
276624,I Am a Hero,0.0,0.0,0.0,
377447,Railroad Tigers,50000000.0,102205175.0,52205175.0,
408620,Asura: The City of Madness,0.0,0.0,0.0,
410729,Zebra,0.0,0.0,0.0,
379300,Erased,0.0,0.0,0.0,
413198,Call of Heroes,32000000.0,0.0,-32000000.0,
411268,Line Walker,0.0,88658655.0,88658655.0,
393559,My Life as a Zucchini,8000000.0,292279.0,-7707721.0,
387845,Musudan,500.0,500.0,0.0,
334930,Insanity,0.0,0.0,0.0,
380007,Everybody's Fine,0.0,0.0,0.0,
180132,Raiders of the Sun,0.0,0.0,0.0,
42782,Circus World,0.0,0.0,0.0,
72309,Marquis de Sade: Justine,0.0,0.0,0.0,
212967,Ashley,0.0,0.0,0.0,
173739,Zézero,0.0,0.0,0.0,3.125
412518,In-Lawfully Yours,0.0,0.0,0.0,
414276,Freaky Ali,0.0,0.0,0.0,
67102,Pilot Pirx's Inquest,0.0,0.0,0.0,
20949,Teens in the Universe,0.0,0.0,0.0,
255573,Murder: No Apparent Motive,0.0,0.0,0.0,
293721,Failure of Engineer Garin,0.0,0.0,0.0,
384664,Goodbye Berlin,0.0,0.0,0.0,
60759,Payroll,0.0,0.0,0.0,
42938,The Clone Returns Home,0.0,0.0,0.0,3.5277777777777777
142770,True Friends,0.0,0.0,0.0,2.5
135286,Watch Your Left,0.0,0.0,0.0,1.75
405627,Joan Baez: How Sweet the Sound,0.0,0.0,0.0,
366885,Public Works,0.0,0.0,0.0,
291680,Sioux City,0.0,0.0,0.0,
339079,A Country Called Home,0.0,0.0,0.0,
401971,Delhi in a Day,0.0,0.0,0.0,
324307,Sneakerheadz,0.0,0.0,0.0,
416086,Redistributors,500000.0,0.0,-500000.0,
241885,Red Family,0.0,0.0,0.0,
142533,Dangerously Excited,0.0,0.0,0.0,
112283,You Are My Sunshine,0.0,0.0,0.0,2.763157894736842
228687,Playboy Bong,0.0,0.0,0.0,
48508,A Brand New Life,0.0,0.0,0.0,
211029,Neal Cassady,0.0,0.0,0.0,
391486,Crossing Point,0.0,0.0,0.0,
345924,The Night Stalker,0.0,0.0,0.0,
292022,After Midnight,0.0,0.0,0.0,
321779,Lost in Munich,1509896.0,0.0,-1509896.0,
411009,Amanda Knox,0.0,0.0,0.0,
295886,Brotherly Love,1900000.0,0.0,-1900000.0,
253154,Imperial Dreams,0.0,0.0,0.0,
402529,All Eyez on Me,45000000.0,0.0,-45000000.0,
159432,You & Me Forever,0.0,0.0,0.0,
410455,All the Difference,0.0,0.0,0.0,
160821,I'm a Standard Supporter,0.0,0.0,0.0,
175791,Ci vuole un gran fisico,0.0,0.0,0.0,3.25
295832,Unique Brothers,0.0,0.0,0.0,
363757,Io che amo solo te,0.0,0.0,0.0,
333884,La scelta,0.0,0.0,0.0,
53805,Cemento Armato,0.0,0.0,0.0,
414719,Interrogation,0.0,0.0,0.0,
130885,Take Me to Town,0.0,0.0,0.0,
285398,The Hour Before the Dawn,0.0,0.0,0.0,
411442,Time Raiders,0.0,0.0,0.0,
61187,Star Runner,0.0,0.0,0.0,
45505,Moonlight Express,0.0,0.0,0.0,
321497,The Debt,0.0,0.0,0.0,
378087,El pregón,0.0,0.0,0.0,
356189,My Name Is Emily,0.0,0.0,0.0,
359483,Duell der Brüder - Die Geschichte von Adidas und Puma,0.0,0.0,0.0,
343227,El pejesapo,0.0,0.0,0.0,
117592,The Seahorse,0.0,0.0,0.0,3.5
162686,Voyage to the Sky,0.0,0.0,0.0,
413834,Gringo: The Dangerous Life of John McAfee,0.0,0.0,0.0,
375794,No manches Frida,0.0,0.0,0.0,
385736,Kicks,0.0,0.0,0.0,
376453,Operation Avalanche,1000000.0,0.0,-1000000.0,
418979,The Third Annual 'On Cinema' Oscar Special,0.0,0.0,0.0,
24043,States of Grace,0.0,0.0,0.0,
85163,Destroyer,0.0,0.0,0.0,
161969,Betty Boop's Big Boss,0.0,0.0,0.0,
22455,Body Melt,0.0,0.0,0.0,
196789,Enchanted April,0.0,0.0,0.0,
169091,Zig Zag Story,0.0,0.0,0.0,
326250,Killswitch,0.0,0.0,0.0,
351232,Parallel Courses,0.0,0.0,0.0,
148558,Betty Boop's Museum,0.0,0.0,0.0,
388243,Bleed,550000.0,0.0,-550000.0,
376565,The Duelist,12823507.0,6101904.0,-6721603.0,
322455,The Burgos Trial,0.0,0.0,0.0,
382170,A Bride for Rip Van Winkle,0.0,0.0,0.0,
84195,Father’s Chair,0.0,0.0,0.0,
377492,Dirty 30,0.0,0.0,0.0,
411638,The Fury of a Patient Man,1200000.0,0.0,-1200000.0,
241639,The Nightingale,0.0,0.0,0.0,
280030,Farewell Baghdad,0.0,0.0,0.0,
392820,Gimme Danger,0.0,0.0,0.0,
384036,Tectonic Plate,0.0,0.0,0.0,
396899,The Girl Without Hands,0.0,0.0,0.0,
414642,The Magnitsky Act. - Behind the Scenes,0.0,0.0,0.0,
410936,Murderous Tales,0.0,0.0,0.0,
336055,Office,0.0,0.0,0.0,
390376,Rag Union,0.0,0.0,0.0,
370203,The Swedish Theory of Love,0.0,0.0,0.0,
185564,A Crush on You,0.0,0.0,0.0,
352917,Víkend,0.0,0.0,0.0,
402612,Gondolj rám,0.0,0.0,0.0,
363383,"My Night, Your Day",0.0,0.0,0.0,
29211,Muhammad Ali - The Greatest,0.0,0.0,0.0,
412437,Flowers of Evil,0.0,0.0,0.0,
414771,The Last Band in Lebanon,0.0,0.0,0.0,
410142,Lo Sound Desert,0.0,0.0,0.0,
395560,Capsule,1300000.0,0.0,-1300000.0,
381046,The Dwarvenaut,0.0,0.0,0.0,
356335,Man vs. Snake,0.0,0.0,0.0,
311146,The Golden Cane Warrior,2000000.0,0.0,-2000000.0,
49760,Justice: A Cross The Universe,0.0,0.0,0.0,
393939,Set the Thames on Fire,0.0,0.0,0.0,
55504,Go Figure,0.0,0.0,0.0,
367544,The Spirit of Christmas,0.0,0.0,0.0,
317120,Cloudy With a Chance of Love,0.0,0.0,0.0,
367538,The Flight Before Christmas,0.0,0.0,0.0,
212762,Second Chances,0.0,0.0,0.0,
355730,"Signed, Sealed, Delivered: Truth Be Told",0.0,0.0,0.0,
361261,"Signed, Sealed, Delivered: The Impossible Dream",0.0,0.0,0.0,
338485,"Signed, Sealed, Delivered: From Paris With Love",0.0,0.0,0.0,
392629,"Murder, She Baked: A Deadly Recipe",0.0,0.0,0.0,
37609,The Cheetah Girls 2,0.0,0.0,0.0,
245473,Cloud 9,0.0,0.0,0.0,
325189,Teen Beach 2,0.0,0.0,0.0,
400190,Secret Summer,0.0,0.0,0.0,
379992,"Signed, Sealed, Delivered: From the Heart",0.0,0.0,0.0,
32293,The Cheetah Girls,0.0,0.0,0.0,
16236,Mansfield Park,0.0,0.0,0.0,
178682,The Wizards Return: Alex vs. Alex,0.0,0.0,0.0,
393659,Ms. Matched,0.0,0.0,0.0,
407334,My Summer Prince,0.0,0.0,0.0,
407171,"Signed, Sealed, Delivered: One in a Million",0.0,0.0,0.0,
143563,Jesus Christ Superstar - Live Arena Tour,0.0,0.0,0.0,
65256,H2O Just Add Water - The Movie,0.0,0.0,0.0,3.358695652173913
88920,Love Never Dies,0.0,0.0,0.0,
379990,Anything for Love,0.0,0.0,0.0,
377431,Appetite For Love,0.0,0.0,0.0,
344123,Perfect Match,0.0,0.0,0.0,
393656,Date with Love,0.0,0.0,0.0,
396394,The Convenient Groom,0.0,0.0,0.0,
27074,Oklahoma!,0.0,0.0,0.0,3.25
289225,Love Finds You In Sugarcreek,0.0,0.0,0.0,
5764,Princess of Thieves,0.0,0.0,0.0,3.0451977401129944
343369,Love Finds You in Charm,0.0,0.0,0.0,
383256,Love Finds You in Valentine,1000000.0,0.0,-1000000.0,
324264,Danny Says,0.0,0.0,0.0,
308686,"Signed, Sealed, Delivered for Christmas",0.0,0.0,0.0,
391934,Sense and Sensibility,0.0,0.0,0.0,
64183,Parent Trap III,0.0,0.0,0.0,
354832,The Cookie Mobster,0.0,0.0,0.0,
295656,Along Came a Nanny,0.0,0.0,0.0,
21780,Annie: A Royal Adventure,0.0,0.0,0.0,
366017,You Cast A Spell On Me,0.0,0.0,0.0,
144785,Matchmaker Santa,0.0,0.0,0.0,
231617,"Signed, Sealed, Delivered",0.0,0.0,0.0,
396289,Raising the Bar,600000.0,0.0,-600000.0,
414762,"Signed, Sealed, Delivered: Lost Without You",0.0,0.0,0.0,
49350,Harriet the Spy: Blog Wars,0.0,0.0,0.0,
157449,She Made Them Do It,0.0,0.0,0.0,
381063,The Alchemist Cookbook,0.0,0.0,0.0,
119372,Jane Eyre,0.0,0.0,0.0,
243984,Persuasion,0.0,0.0,0.0,
68044,Paperback Hero,0.0,1369280.0,1369280.0,3.7
129277,Two-Legged Horse,0.0,0.0,0.0,
153133,Undercover Bridesmaid,0.0,0.0,0.0,
63710,Honey 2,0.0,0.0,0.0,
244182,Emma,0.0,0.0,0.0,
339967,Colossal,0.0,3021345.0,3021345.0,
390296,Do Not Resist,0.0,0.0,0.0,
39751,Drunken Monkey,0.0,0.0,0.0,
57309,Slice,0.0,0.0,0.0,
36113,Getting Home,0.0,0.0,0.0,
358808,Tharlo,0.0,0.0,0.0,
371181,"Murder, She Baked: A Peach Cobbler Mystery",0.0,0.0,0.0,
145132,A Heartland Christmas,0.0,0.0,0.0,3.75
41281,Moondance Alexander,0.0,37895.0,37895.0,
105768,Flicka: Country Pride,0.0,0.0,0.0,
38048,The Wild Stallion,0.0,0.0,0.0,
65900,Of Parents and Children,0.0,0.0,0.0,
271033,Siringo,0.0,0.0,0.0,
116494,Clearcut,0.0,0.0,0.0,
25778,Felicity: An American Girl Adventure,6800000.0,0.0,-6800000.0,3.260869565217391
18182,An American Girl: Chrissa Stands Strong,0.0,0.0,0.0,
25786,Samantha: An American Girl Holiday,0.0,0.0,0.0,3.433333333333333
24886,Minor Details,0.0,0.0,0.0,
239033,Escape to Witch Mountain,0.0,0.0,0.0,
281506,Isabelle Dances Into the Spotlight,0.0,0.0,0.0,
37453,Molly: An American Girl on the Home Front,0.0,0.0,0.0,
34075,Beyond Witch Mountain,0.0,0.0,0.0,
79737,Au Pair 3: Adventure in Paradise,0.0,0.0,0.0,
407655,A Cinderella Story: If the Shoe Fits,0.0,0.0,0.0,
34092,Lover of Loser,0.0,0.0,0.0,
39772,Little Crumb,0.0,0.0,0.0,
35840,The Hell of '63,0.0,0.0,0.0,
24862,Crash and Burn,0.0,0.0,0.0,
410634,Diggers,0.0,0.0,0.0,
402193,Night Guards,3800000.0,0.0,-3800000.0,
382563,Where's the Dragon?,0.0,0.0,0.0,
300605,City of God – 10 Years Later,0.0,0.0,0.0,
89825,You Are Umasou,0.0,0.0,0.0,
229254,Veranda för en tenor,0.0,0.0,0.0,
408508,Blue Jay,0.0,0.0,0.0,
230232,Heavenly Shift,0.0,0.0,0.0,
359373,Interruption,0.0,0.0,0.0,
86822,Voyage of Time: Life's Journey,0.0,0.0,0.0,
241999,A Star for Christmas,0.0,0.0,0.0,
313369,La La Land,30000000.0,445435700.0,415435700.0,
56413,Coyote Waits,0.0,0.0,0.0,
155191,A Thief Of Time,0.0,0.0,0.0,
407806,13th,0.0,0.0,0.0,
318184,Umbkotid,0.0,0.0,0.0,
53216,Validation,0.0,0.0,0.0,
40470,Flirty Birdy,0.0,0.0,0.0,
70278,Where Souls Go,0.0,0.0,0.0,
145316,Air Mater,0.0,0.0,0.0,
334517,The Siege of Jadotville,0.0,0.0,0.0,
401861,Collector,0.0,0.0,0.0,
377154,Being 17,0.0,0.0,0.0,
227261,Love Is Blind,0.0,0.0,0.0,
300672,Vincent N Roxxy,5000000.0,0.0,-5000000.0,
379779,The Present,0.0,0.0,0.0,
404459,Road to Yesterday,0.0,0.0,0.0,
292834,Brother Nature,0.0,0.0,0.0,
348315,Clean Hands,0.0,0.0,0.0,
375315,The Salesman,0.0,2402067.0,2402067.0,
322476,Demons,0.0,0.0,0.0,
294651,Pale Moon,0.0,0.0,0.0,
70554,Adopt a Sailor,300000.0,0.0,-300000.0,
355111,Barbie in Rock 'N Royals,0.0,0.0,0.0,
377897,Barbie: Spy Squad,0.0,0.0,0.0,
68529,Kick the Moon,0.0,0.0,0.0,
43776,The Waiting List,0.0,0.0,0.0,
47562,Chasing Freedom,0.0,0.0,0.0,
116327,How to Make a Monster,0.0,0.0,0.0,
84711,Jungle Captive,0.0,0.0,0.0,
403429,Two Lottery Tickets,0.0,0.0,0.0,
223680,Love Building,0.0,0.0,0.0,
58473,After the Promise,0.0,0.0,0.0,
369885,Allied,85000000.0,119520023.0,34520023.0,
340103,The Monster,2700000.0,0.0,-2700000.0,
241763,Skateboard,0.0,0.0,0.0,
12631,Drei Mann in einem Boot,0.0,0.0,0.0,
50855,Angora Love,0.0,0.0,0.0,
125958,The Blood Oranges,0.0,0.0,0.0,3.375
55602,Buried Alive,0.0,0.0,0.0,
381045,Chicken People,0.0,0.0,0.0,
76533,By the Sea,0.0,0.0,0.0,3.0
36542,Mr. Right,0.0,0.0,0.0,
45692,Paid in Full,0.0,0.0,0.0,
254241,Piccadilly Incident,0.0,0.0,0.0,
262848,Phantasm: Ravager,0.0,0.0,0.0,
102242,Something to Sing About,0.0,0.0,0.0,3.2142857142857144
97784,Teenage Cave Man,70000.0,0.0,-70000.0,
158811,Wise Girl,0.0,0.0,0.0,4.166666666666667
413441,Autumn in the Vineyard,0.0,0.0,0.0,
283521,Falsely Accused,0.0,0.0,0.0,
415766,Who Gets the Dog?,0.0,0.0,0.0,
412851,Seneca's Day,0.0,0.0,0.0,
20784,Charles Darwin and the Tree of Life,0.0,0.0,0.0,
194757,The Sidelong Glances of a Pigeon Kicker,0.0,0.0,0.0,
148753,Funeral March,0.0,0.0,0.0,0.5
142918,Woman of Tokyo,0.0,0.0,0.0,
126820,Baseball,0.0,0.0,0.0,
417877,Baked in Brooklyn,0.0,0.0,0.0,
331642,Born to Win,0.0,0.0,0.0,
394822,London Town,0.0,0.0,0.0,
100179,London in the Raw,0.0,0.0,0.0,
54418,Primitive London,0.0,0.0,0.0,
15282,The Hide,0.0,0.0,0.0,
97716,Scaramouche,0.0,0.0,0.0,
411736,Batman: Return of the Caped Crusaders,3500000.0,0.0,-3500000.0,
324560,Brimstone,0.0,0.0,0.0,
416390,Dugma: The Button,0.0,0.0,0.0,
35826,Wicked Stepmother,0.0,0.0,0.0,2.5714285714285716
149213,Murder in a Small Town,0.0,0.0,0.0,
207932,Inferno,75000000.0,220021259.0,145021259.0,
331313,Keeping Up with the Joneses,40000000.0,29918745.0,-10081255.0,
335796,Ouija: Origin of Evil,9000000.0,81705746.0,72705746.0,
119914,Titus Andronicus,0.0,0.0,0.0,
72701,Camila Jam,0.0,0.0,0.0,2.9089285714285715
86172,Stray Dog,0.0,0.0,0.0,
381040,My Blind Brother,0.0,0.0,0.0,
419147,Louis Theroux: Savile,0.0,0.0,0.0,
368993,Mascots,20000000.0,0.0,-20000000.0,
18739,Faintheart,0.0,0.0,0.0,
418772,Crisis in Six Scenes,0.0,0.0,0.0,
410126,Patient Seven,0.0,0.0,0.0,
364410,The White King,2494400.0,0.0,-2494400.0,
389972,What a Wonderful Family!,0.0,0.0,0.0,
82406,Le Grand Chef,0.0,0.0,0.0,
72857,Le Grand Chef 2: Kimchi Battle,0.0,0.0,0.0,
21194,Casi Divas,0.0,0.0,0.0,
406992,Wild Oats,0.0,0.0,0.0,
136799,Trolls,125000000.0,346864462.0,221864462.0,
376389,Sky Ladder: The Art of Cai Guo-Qiang,0.0,0.0,0.0,
81583,45365,0.0,0.0,0.0,3.0
319093,Western,0.0,0.0,0.0,
27476,Nightmare Sisters,40000.0,0.0,-40000.0,
300424,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,0.0,0.0,0.0,
417026,Russell Peters: Almost Famous,0.0,0.0,0.0,
198795,Pedro Páramo,0.0,0.0,0.0,
255885,Breadcrumb Trail,0.0,0.0,0.0,
413337,Girl in the Box,0.0,0.0,0.0,
329697,Raiders!: The Story of the Greatest Fan Film Ever Made,0.0,0.0,0.0,
105702,Finding Truelove,0.0,0.0,0.0,
27443,Silver Lode,0.0,0.0,0.0,
333099,Dream/Killer,0.0,0.0,0.0,
279966,The Forgotten,1446950.0,0.0,-1446950.0,
267931,Hidden in the Woods,1.0,0.0,-1.0,
356895,37,0.0,0.0,0.0,
258631,The Girl and The Echo,0.0,0.0,0.0,
301334,Una,0.0,23275.0,23275.0,
145959,Obsessed,0.0,0.0,0.0,
85200,Island of Blood,0.0,0.0,0.0,
27462,Slave Girls from Beyond Infinity,0.0,0.0,0.0,
104044,Roller Blade Warriors: Taken by Force,0.0,0.0,0.0,
67390,Avenging Angel,0.0,0.0,0.0,
81463,Mad Foxes,0.0,161362.0,161362.0,
68482,Tanya's Island,0.0,0.0,0.0,3.259259259259259
55996,Pacific Banana,0.0,0.0,0.0,
29638,Werewolf in a Women's Prison,0.0,0.0,0.0,
188836,The Fearless Young Boxer,0.0,0.0,0.0,
378918,Snatched,0.0,0.0,0.0,
81672,Passionate,0.0,0.0,0.0,
26334,Run Bitch Run,0.0,0.0,0.0,3.5609756097560976
86707,Silence,2100000.0,0.0,-2100000.0,
384683,The High Frontier,0.0,0.0,0.0,
374515,Stalked by My Doctor,4000000.0,0.0,-4000000.0,
414610,Stalked by My Doctor: The Return,0.0,0.0,0.0,
286567,Max Steel,10000000.0,6272403.0,-3727597.0,
42078,Elf Bowling the Movie,6500000.0,0.0,-6500000.0,
377276,Struggle for Life,0.0,0.0,0.0,
99896,The Custodian,0.0,0.0,0.0,
376004,Adulterers,750000.0,0.0,-750000.0,
99536,Satanis: The Devil's Mass,0.0,0.0,0.0,
386100,Fritz Lang,0.0,0.0,0.0,
69484,Winter Days,0.0,0.0,0.0,
381073,Operator,0.0,0.0,0.0,
414067,Amber Alert,0.0,0.0,0.0,
412924,Supersonic,0.0,226286.0,226286.0,
28425,The Invisible Man's Revenge,0.0,0.0,0.0,
292510,The Vagabond King,0.0,0.0,0.0,
52949,An Evening of Edgar Allan Poe,0.0,0.0,0.0,
285814,The Butterfly Ball,0.0,0.0,0.0,
42100,That Was Rock,0.0,0.0,0.0,
159538,The Strange Case of Alice Cooper,0.0,0.0,0.0,2.0
97128,El ángel de Budapest,0.0,0.0,0.0,2.5
369567,Las inquietudes de Shanti Andía,0.0,0.0,0.0,
359805,21 Nights with Pattie,0.0,0.0,0.0,
417028,The Swap,0.0,0.0,0.0,
